id,date,text,sender_id
509,2024-11-01 14:27:04+00:00,А кто ваш практик?,
510,2024-11-01 14:33:25+00:00,Савченко Татьяна Владимировна,990530278.0
511,2024-11-01 14:35:37+00:00,А как зовут вас и какой у вас номер ИСУ?,
512,2024-11-01 14:36:05+00:00,Мокроусова Мария Олеговна 466749,990530278.0
513,2024-11-01 14:39:01+00:00,"🎓** Лекция 9: Непрерывность функций**

👋 Второй раздел и 9-ю неделю матанализа мы начнём с субботних лекций (Мат Ан 2, 4, 5, 8, 12, 13):
🔛 Блейхер О.В. **10:00** — [**зум**](https://itmo.zoom.us/j/84380713548?pwd=YewJRuZbzVEY7YXAJIbJbG7awitGk9.1), код 23386
🔛 Правдин К.В. **10:00** — [**зум**](https://itmo.zoom.us/j/81776980035)**,** код 25861
♾ Правдин К.В. **11:40** — [**зум**](https://itmo.zoom.us/j/84757486895?pwd=2dEG2ijVyfUtTU80YYS7yA7CFEbxao.1), код 79119 __(продолжение лекции)__

👀 **О чём будет лекция?**
Мы наконец строго определим понятие __непрерывности__ функции и узнаем, почему же lim f(x) = f (lim x) при x—>x0 для большинства известных нам функций. Кроме этого мы рассмотрим и классифицируем случаи, когда непрерывность нарушается. И в конце сформулируем локальные свойства непрерывных функций, похожих на те, что были для функций и их пределов.

✍️ **Что изучить самостоятельно?**
Доказать локальные свойства непрерывных функций.

📱 Подключайтесь!

#лекции",-1002163089538.0
515,2024-11-03 12:06:02+00:00,"здравствуйте! подскажите, пожалуйста, когда будут доступны билеты для колоквиума?",637233329.0
516,2024-11-03 17:59:53+00:00,"Здравствуйте, подскажите, пожалуйста, как мне получить вторую попытку по теор мину? Преподаватель сначала не хотел её препоставлять без справки из студофиса, а после того, как я сказала, что могу получить вторую попытку без справки, ссылаясь на  ваши сообщения с подтверждением этого, пересталамне совсем отвечать, хотя читает сообщения( 
Мокроусова Мария Олеговна 466749",990530278.0
517,2024-11-03 20:41:54+00:00,"Послезавтра уже будет кр, а обратной связи по решению демо варианта так и не было(",5031358616.0
518,2024-11-03 21:08:38+00:00,"Добрый день. Если я дз, у которого был дедлайн сдала сегодня это критично? Я отрешала все 27, но видимо не сдала и не заметила",830331351.0
519,2024-11-04 09:26:36+00:00,"Здравствуйте, когда загрузят запись консультации по практике 7?",644753731.0
520,2024-11-04 11:40:38+00:00,"✏️ **Практика 9: КР 1**

🗣 На практике этой недели мы пишем контрольную работу № 1. Подробнее в [**этом посте**](https://t.me/c/2163089538/57) и, конечно же, в силлабусе (система оценивания).

🥹 Удачи!

__P.S.: Консультация по практике 9 с разбором демо-варианта КР 1 пройдёт в субботу 9 ноября в зуме. Подробности сообщим позже.__

#практики #контрольная #КР",-1002163089538.0
521,2024-11-04 11:48:30+00:00,"Здравствуйте, как будет проводиться экзамен для электронных студентов?""",464150381.0
522,2024-11-04 11:58:04+00:00,"А как у нас консультация по кр с разбором демо-варианта пройдёт позже, чем кр? В чём смысл тогда разбора?",1081198524.0
524,2024-11-04 12:01:24+00:00,"В итмолино писали что 5 вуз не работает. Это значит, что кр будет в другой день или как?",1848614987.0
525,2024-11-04 12:02:01+00:00,до 7 утра только не работает вроде,328630741.0
526,2024-11-04 12:02:11+00:00,,1848614987.0
527,2024-11-04 12:10:22+00:00,"**💡**** Коллоквиум**

🔜 Коллоквиум № 1 по матанализу пройдёт в очном формате **с 11 по 15 ноября** (с понедельника по пятницу) с 15:00 до 21:00 на Ломо в ауд. 1121 и 1122. 

🤪 В билете **1 теор. вопрос и 1 задача**. За ответ по билету и ответы на доп. вопросы можно получить суммарно от 0 до 15 баллов:
🌟 0-3 балла — за формулировку определений и утверждений (верную и корректную)
🌟 0-3 балла — за решение задачи (полное и корректное с рациональным применением методов и подробным объяснением)
🌟 0-9 баллов — за доказательство утверждений (полное, ясное и логичное)
__Подробнее в силлабусе в разделе ""Система оценивания"".__

📭 Темы теоретических вопросов уже доступны в силлабусе. Список задач не публикуется, они будут похожи на те, что вы решали на практиках и консультациях к практикам, а также те, которые разбирались в примерах учебника А.А. Бойцева.

✅ Чтобы посетить коллоквиум, заполните эту [**форму**](https://forms.gle/MPZY5octJzRhrBeb9) **до четверга 7 ноября 23:59**.

❗️ Выберите всё возможное время, когда вы могли бы начать коллоквиум. На основе полученной информации мы сформируем расписание и опубликуем здесь.

❗️ **Upd: Запись на КЛК 1 закончена, форма закрыта.**

#коллоквиум",-1002163089538.0
528,2024-11-04 12:12:44+00:00,,7190251020.0
529,2024-11-04 12:20:31+00:00,Добрый день! Уточните это у вашего преподавателя практики.,
530,2024-11-04 12:25:06+00:00,"Это разбор для тех, кто считает, что скорее всего завалил КР. Ведь мы уже 2 месяца готовимся к этой работе — на практиках и консультациях к практикам, а также знакомясь с демо-вариантом и получая обратную связь по его решению.",
531,2024-11-04 12:26:27+00:00,Добрый день! Попробуйте обратиться к преподавателю лично на перерыве после практики.,
532,2024-11-04 12:27:14+00:00,Добрый день! Попробуйте обратиться к вашему преподавателю практики — именно он даст вам обратную связь.,
533,2024-11-04 12:29:30+00:00,Добрый день! Срок решения ДЗ 1.1 и 1.2 — 23:59 сегодня. У вас ещё есть время.,
534,2024-11-04 12:29:47+00:00,,1848614987.0
535,2024-11-04 12:29:51+00:00,"Скиньте пруфы, пожалуйста.",
536,2024-11-04 12:32:37+00:00,Не читают сообщение  уже два дня... Контрольная была отправлена на почту аж 28 октября(,5031358616.0
537,2024-11-04 12:39:43+00:00,28 октября? Но ведь [**новость**](https://t.me/c/2163089538/64) вышла 29-го. Напишите ваши ФИО и номер ИСУ. На какую почту вы отправили?,
538,2024-11-04 12:40:44+00:00,Нам практик заранее сказала что так можно и отправил ей на почту напрямую. Потом 29 числа отправил на почту из поста. Ису 467027,5031358616.0
539,2024-11-04 12:42:05+00:00,Остаётся только ждать... 🥺,
540,2024-11-04 12:45:08+00:00,Почему под этим постом можно только плакать?,1881150114.0
541,2024-11-04 13:50:20+00:00,Поправили),
542,2024-11-04 16:29:46+00:00,Контрольную можно переписать?,657883412.0
543,2024-11-04 17:19:15+00:00,Тот же вопрос,1053965915.0
544,2024-11-04 18:42:25+00:00,,1881150114.0
545,2024-11-04 18:42:45+00:00,"Отлично, спасибо)",1881150114.0
546,2024-11-04 22:17:24+00:00,Вы можете найти ответ на ваш вопрос в силлабусе (система оценивания –> контрольная работа).,
548,2024-11-05 04:30:53+00:00,"❗️Потоки **Мат Ан 2.3, 2.4 и 5.1, 5.2** (практики Юрова Т.С. и Труфанова А.А.)

Практическое занятие с КР 1 сегодня у вас будет в привычное время, но в другой аудитории — **1428 Крон**. Контрольную проведёт Анна Александровна Труфанова.",-1002163089538.0
549,2024-11-05 05:36:17+00:00,"Не пускают в кабинеты, что делать",894177776.0
550,2024-11-05 05:36:22+00:00,Уже 15 минут стоим,894177776.0
551,2024-11-05 05:37:03+00:00,Аудитория открыта,547022216.0
552,2024-11-05 05:38:18+00:00,"Какая аудитория, можно уточнитб?",894177776.0
553,2024-11-05 05:38:32+00:00,"Мы и в 2416 пробовали, и в 1428",894177776.0
554,2024-11-05 09:14:08+00:00,"Если кто-то набирает меньше 6 баллов, то есть 4 или 5, то сколько это будет стоить? За эту цель он получит 0?",5406014712.0
555,2024-11-05 10:35:42+00:00,"Да, 0 баллов.",
556,2024-11-05 10:38:39+00:00,"А вы не знаете, на коллоквиуме будут эти подписи под билетом?",6458936151.0
557,2024-11-05 10:39:07+00:00,"Знаем, будут.",
558,2024-11-05 16:02:39+00:00,"А в 0-9 баллов оценивается доказательство только в теоретической части или в практической тоже. Если второй вариант, то ставится 4.5 за правильность в теоретической и 4.5 в практической, или как ?",5154000942.0
559,2024-11-05 16:17:45+00:00,За теор. часть и доп. вопросы по ней.,
561,2024-11-05 21:47:22+00:00,"Подскажите, пожалуйста, модно повторно заполнить форму, если выбранный вариант стал неудобным из-за расписания",1198674799.0
562,2024-11-05 22:01:12+00:00,"Да, можно. Учтём последний вариант. Только не увлекайтесь, пожалуйста)",
563,2024-11-05 22:13:13+00:00,Спасибо большое,1198674799.0
564,2024-11-06 12:40:40+00:00,"Здравствуйте, я отправил решение вечером в понедельник, не подскажете, когда примерно могу получить ответ?",1773171190.0
566,2024-11-07 04:06:41+00:00,Когда будут опубликованы списки со временем коллоквиума?,6458936151.0
567,2024-11-07 05:59:00+00:00,Добрый день! На выходных.,
568,2024-11-07 09:52:16+00:00,"Вопрос по поводу док-ва в колоквиуме. Нам доказывать ариф свойства в R или в расширенном R? Просто пояснение о том, что док-ть в __R__ не нужно стоит в вопросе о __расширенном R __(**12**), а не просто __R__ (**11**), поэтому не ясно что имелось ввиду 😅",1666738584.0
569,2024-11-07 10:20:55+00:00,"📘 **Консультация по **[**практике 9**](https://t.me/c/2163089538/67)

😐 В субботу **9 ноября в 11:00** ждём вас в [**зуме**](https://itmo.zoom.us/j/89386770803?pwd=3BkPfUU6Or0PmDOkI1FFwGG8HYdj0Y.1), код: 108827
Вместе с** Антоном Игоревичем Поповым** вы разберёте задачи из демо-варианта КР 1.

📺 Ссылка на запись занятия будет доступна в силлабусе.

#консультации #практики",-1002163089538.0
570,2024-11-07 10:49:12+00:00,А зачем нам разбирать демо-вариант после сдачи кр?,6840830749.0
571,2024-11-07 11:04:21+00:00,"Чтобы разобраться, как же решать задачи КР, если кто-то ещё не разобрался.",
572,2024-11-07 11:05:41+00:00,"Написано всё верно. В вопросе 12 что-то доказывать не нужно, а в вопросе 11 наоборот это нужно доказать.",
573,2024-11-07 11:06:33+00:00,"а почему нельзя было разобраться, как же решать задачки КР, до КР?",6840830749.0
574,2024-11-07 11:06:49+00:00,"То есть в 12 мы док-ем  ариф св-ва только в расширенном R, а в 11 просто в R ?",1666738584.0
575,2024-11-07 11:07:55+00:00,"Конечно было можно и нужно) Просто если у кого-то остались вопросы, то эта консультация для них. Мы рады, что у вас всё хорошо!)",
576,2024-11-07 11:08:33+00:00,"Да, собственно как и указано)",
577,2024-11-07 11:08:57+00:00,"Понятно, спасибо за разъяснения! 👍",1666738584.0
578,2024-11-07 12:19:41+00:00,"Здравствуйте, я отправил решение демо-варианта кр1 на почту вечером в понедельник, не подскажете, когда примерно могу получить ответ?",1773171190.0
579,2024-11-07 13:50:14+00:00,"🩵 Напоминаем, что запись на коллоквиум закроется сегодня вечером. Успейте, пожалуйста!

#коллоквиум",-1002163089538.0
580,2024-11-07 13:51:03+00:00,"Тем, кто на дистанционном есть возможность сдать?",1088113932.0
581,2024-11-07 13:57:46+00:00,А запись есть?,5069318385.0
582,2024-11-07 14:04:20+00:00,"успел, спасибо",1189863314.0
583,2024-11-07 17:43:37+00:00,Напишите ваши ФИО и номер ИСУ.,
584,2024-11-08 06:00:51+00:00,"❗️Потоки **Мат Ан 1.1 и 1.5** (практики Ершов А.Р. и Лебедева А.Д.)

Практическое занятие с КР 1 сегодня у вас будет в привычное время, но в другой аудитории — **2403 Крон**. Контрольную проведёт Арина Дмитриевна Лебедева.",-1002163089538.0
585,2024-11-08 06:23:25+00:00,"Здравствуйте. Кр сегодня, а обратной связи по варианту не было, хотя отправила все в срок",657883412.0
586,2024-11-08 06:30:46+00:00,"‼️ Потоки **Мат Ан 1.3 и 13.2** (практики Ватутин А.Д. и Савченко Т.В.)

Практическое занятие с КР 1 сегодня у вас тоже будет в привычное время, но в другой аудитории — **1428 Крон**. Контрольную проведёт Татьяна Владимировна Савченко.",-1002163089538.0
587,2024-11-08 06:35:02+00:00,"Нам жаль( Обратитесь к своему преподавателю практики, работы мы направляли ему.",
588,2024-11-08 06:55:13+00:00,"❗️ Поток **Мат Ан 12.2** (практики Милюшин А.С.)

Практическое занятие с КР 1 сегодня у вас пройдёт в привычное время, но в другой аудитории —** 1122 Ломо**. О переносе была официальная рассылка на почту.",-1002163089538.0
589,2024-11-08 06:58:28+00:00,"Добрый день, нет!!! Не 12.2 а поток 9.3, следующая пара!!!",1634820819.0
590,2024-11-08 08:47:50+00:00,"Поток 12.2, простите, сообщение выше было не вам 😭

❗️ Поток Мат Ан 9.3 (практики Милюшин А.С.)

Практическое занятие с КР 1 сегодня у вас пройдёт в привычное время, но в другой аудитории — 1122 Ломо. О переносе была официальная рассылка на почту.",-1002163089538.0
591,2024-11-08 13:13:46+00:00,"**💡**** Коллоквиум**

📃 Это **таблица** с информацией, которую вы оставили при записи на коллоквиум. Найдите себя в ней по номеру ИСУ и проверьте, что запись есть. Если нет, [**запишитесь**](https://t.me/c/2163089538/68) заново. Если планы сильно поменялись, запишитесь тоже заново (мы будем ориентироваться на вашу последнюю запись).

📍 **Срок до завтра 10:00 утра (Сб 9 ноября)**
**
****❗️**** Upd: Таблица закрыта для просмотра. Ожидайте пост с расписанием.**

#коллоквиум",-1002163089538.0
592,2024-11-08 13:15:55+00:00,,7190251020.0
593,2024-11-08 13:21:46+00:00,Здравствуйте) Меня записали 2 раза. Гулевская Алла Сергеевна номер 465677. Можно ли удалить одну из записей 4.11.2024 15:26:31?,6109184411.0
594,2024-11-08 13:30:49+00:00,"Подскажите, то есть можно приходить к любому времени, на которое стоит запись?",5140201601.0
595,2024-11-08 13:41:49+00:00,"Здравствуйте, я выбрал три подходящих времени в три разных дня для проведения коллоквиума. Но теперь у меня есть запрос, запрос заключается в том, что по ошибке я выбрал 11 ноября, я не смогу присутствовать на коллоквиуме 11 ноября, потому что мне нужно будет забрать документы... пожалуйста, рассмотрите мой запрос.",1764188637.0
596,2024-11-08 14:09:16+00:00,"Нет, это ещë не расписание.",
597,2024-11-08 14:46:33+00:00,Запишитесь заново.,
598,2024-11-08 14:53:17+00:00,✅,1764188637.0
599,2024-11-08 15:28:24+00:00,"Здравствуйте, не могу писать в таблице",1770053197.0
600,2024-11-08 16:03:06+00:00,"Да, она только для просмотра.",
601,2024-11-08 16:03:37+00:00,А как тогда нужный день и время оставить?,1770053197.0
602,2024-11-08 16:03:54+00:00,Перечитайте текст поста.,
603,2024-11-08 16:33:38+00:00,"подскажите пожалуйста, в билетах коллоквиума будет как и в документе с вопросами написано какие леммы мне надо рассказать и доказать?",1137152272.0
604,2024-11-08 16:43:16+00:00,"Учтите пожалуйста мою запись на 911 строке:
Павлюченко Иван Андреевич, 466999",1770053197.0
605,2024-11-08 16:43:41+00:00,Да.,
606,2024-11-08 16:45:44+00:00,Что мне делать?,6109184411.0
607,2024-11-08 16:52:23+00:00,"Написано, что ориентироваться будут на последнюю запись, запишись заново если хочешь что-то изменить и по этому уже будут ориентироваться",646500439.0
608,2024-11-08 17:47:51+00:00,"подскажите, пожалуйста, завтра будет лекция?",909488353.0
609,2024-11-08 20:41:09+00:00,"🎓** Лекция 10: Глобальные свойства непрерывных функций и равномерная непрерывность**

Коллоквиум близко... Но это не повод отказываться от лекций! Субботу мы традиционно начнём с них (Мат Ан 2, 4, 5, 8, 12, 13):
🔛 Блейхер О.В. **10:00** — в [**зуме**](https://itmo.zoom.us/j/84692421030?pwd=skYz0xWcAuTPt4Mov1vKwPCuWyqa2S.1), код 69512
🔛 Правдин К.В. **10:00** — в записи:
📱[ (раз](https://vk.com/video-227233132_456239158), [два](https://vk.com/video-227233132_456239159), [три](https://vk.com/video-227233132_456239160)), 📱 ([раз](https://youtu.be/xTs2yXoSF6w), [два](https://youtu.be/uq2vqd7uZxw), [три](https://youtu.be/nlOfLXygfig))

👀 **О чём будет лекция?**
Поговорим про свойства функций, непрерывных на отрезке, про отрезки и промежутки, про непрерывность обратной функции, а также равномерную непрерывность. Какие-то темы относятся к лекции, какие-то к консультации.

✍️ **Что изучить самостоятельно?**
Тему про непрерывность элементарных функций.

👀 Смотрим!

#лекции",-1002163089538.0
610,2024-11-09 02:01:33+00:00,,675626960.0
611,2024-11-09 05:20:08+00:00,"Здравствуйте! На коллоквиуме мы должны просто уметь объяснить теорию из билета, рассказать в чем смысл и как работает или необходимо знать и все доказательства?",675626960.0
612,2024-11-09 05:47:00+00:00,Смотря на какие баллы вы работаете. Здесь мы писали какие баллы и за что можно получить: https://t.me/c/2163089538/68,
613,2024-11-09 05:47:42+00:00,"Спасибо, уяснил",675626960.0
614,2024-11-09 08:56:22+00:00,"Будут ли введены какие-то ограничения на билеты как на линале? (Отделены сложные вопросы, которые точно не попадутся в билетах, но могут быть заданы дополнительно)",6458936151.0
615,2024-11-09 09:30:15+00:00,"Мы не знаем, о чём вы)",
616,2024-11-09 10:22:46+00:00,,340180407.0
618,2024-11-09 12:43:48+00:00,"Я сделал выбор дважды
Во второй раз я выбрал время следующим образом:15 ноября
16:00и16:30
 Потому что я не могу прийти в первый раз по расписанию, и написала заметку по этому поводу. 
Можно ли изменить время?",6136704228.0
619,2024-11-09 14:47:54+00:00,"Здравствуйте, не знаю куда ещё написать, в канале геолина я ответ не получил. Что делать если задания по домашке 1.2 матанализа не отправлялись? Это ведь ключевая точка, ее нужно как-то закрыть",646500439.0
620,2024-11-09 17:50:19+00:00,"здравствуйте, Извините, у меня не было зарегистрировано пожалуйста откройте еще раз форма 🙏🙏🙏",5405806790.0
621,2024-11-09 21:29:39+00:00,Вопросы в которых написаны ( доказательство эквивалентности определений не требуется ) значит не надо на них доказывать да ????,6458967480.0
622,2024-11-09 21:50:27+00:00,Добрый вечер! Запись закрыта.,
623,2024-11-09 21:50:34+00:00,"Да, кэп.",
624,2024-11-09 22:25:31+00:00,"я просто не хочу пропустить клк, пожалуйста, что то делать, еще не поздно, пожалуйста 🙏🙏🙏",5405806790.0
625,2024-11-10 11:55:19+00:00,Где пост с расписанием сдачи клк?,950511401.0
626,2024-11-10 12:17:57+00:00,Готовится.,
627,2024-11-10 12:27:53+00:00,"Здравствуйте. Подскажите, пожалуйста, у меня всю эту неделю идёт хакатон от science media в итмо, пересекается с коллоквиумом, с кем можно связаться по этому поводу? 🙏",1329709004.0
628,2024-11-10 12:28:57+00:00,С нами.,
629,2024-11-10 12:36:15+00:00,А будет ли какой-то доп день для сдачи клк? SM проходит со среды по субботу включительно. Я предварительно на пт попаду на клк,1329709004.0
630,2024-11-10 12:37:18+00:00,"Здравствуйте! Здесь подразумевается эквивалентность определений через нер-ва и эпсилон-дельта окр-ти или нер-ва и окр-ти? Или можно либо то, либо другое? Там просто определений 3 штуки",1666738584.0
631,2024-11-10 12:37:44+00:00,"Нет, не будет. Вы можете прийти завтра в 18:30. Напишите ваши ФИО и номер ИСУ.",
632,2024-11-10 12:38:06+00:00,Все три.,
633,2024-11-10 12:45:29+00:00,"**💡**** Расписание коллоквиума**

🐥 Это [**расписание**](https://docs.google.com/spreadsheets/d/1zicPKQy6nhVLgd-4v8GTIOugBqblUxWnhSZB0Oe5ioc/edit?usp=sharing) — когда и где мы будем ждать вас для начала коллоквиума. Оно также доступно в силлабусе.

❗️ Если вы ну успели записаться на коллоквиум, у вас есть возможность начать коллоквиум в Пн 11.11 (завтра) в 18:30 Ломо 1122.

#коллоквиум",-1002163089538.0
634,2024-11-10 12:47:25+00:00,"здравствуйте, не вижу себя в таблице. Чимирев Антон 468012. записывался на четверг 14 ноября с 16.30 до 18.30",909488353.0
635,2024-11-10 12:48:02+00:00,"""__⌛️ Сейчас в нём обозначен только понедельник. Расписание на другие дни ожидайте позже (мы сообщим).__""",1001139382.0
636,2024-11-10 12:48:20+00:00,"Благодарю. А на вторник, случайно, мест ещё нет?",1329709004.0
637,2024-11-10 12:49:38+00:00,"Об этом будет известно завтра днём, когда появится расписание на вторник.",
638,2024-11-10 12:55:03+00:00,"Здравствуйте, Нурматов Абдурахман 466925. Примите 14 ноября с 16.30 до 18.30. пожалуйста",5405806790.0
639,2024-11-10 12:55:56+00:00,"Нет, возможность есть только завтра в Пн 11.11 в 18:30 Ломо 1122.",
641,2024-11-10 12:58:31+00:00,омага спс 🔥,5405806790.0
643,2024-11-10 13:24:01+00:00,"Здравствуйте, сейчас только заметила, что опечатка в фамилии 465718 Двинина Валерия",899297157.0
644,2024-11-10 13:57:02+00:00,"Здравствуйте, можно ли на коллоквиуме пользоваться калькулятором?",1005021565.0
645,2024-11-10 14:21:45+00:00,"Здравствуйте, я не записывался на понедельник, но мне поставили завтра коллоквиум. У меня в это время пары. 466640 Мартынов Дмитрий",959887914.0
646,2024-11-10 14:47:08+00:00,"А в билете, получается это все это один теор вопрос, в который получается входит 4 определения и 2 теоремы? 😀",527574342.0
647,2024-11-10 15:53:39+00:00,"А если передумаешь идти на коллоквиум, просто не приходить, или сообщать? Если сообщать то куда?",1107645247.0
648,2024-11-10 15:56:15+00:00,"Добрый вечер! Ваша запись была на Пн, Вт и Чт. Ждëм вас завтра.",
649,2024-11-10 16:00:23+00:00,"я не отмечал пн точно, завтра не смогу прийти, есть возможность перезаписать на чт?",959887914.0
650,2024-11-10 16:00:56+00:00,"Нет, к сожалению.",
651,2024-11-10 16:07:24+00:00,"а как тогда? если меня записали туда, куда я не записывался?",959887914.0
652,2024-11-10 16:12:01+00:00,"Если не вижу себя в списке но точно 2 раза записывался, стоит паниковать или еще рано?",1482437885.0
653,2024-11-10 16:12:57+00:00,"У нас информация о том, что вы записывались. При этом в пятницу у вас была возможность проверить свою запись и изменить, если что-то не так.",
654,2024-11-10 16:35:53+00:00,"я к сожалению не могу смотреть каждый день канал матанализа и пропустил это сообщение, то есть переписаться никак нельзя? можно ли в резерв прийти?",959887914.0
655,2024-11-10 16:36:48+00:00,"Переписаться нельзя, к сожалению.",
656,2024-11-10 17:24:20+00:00,"Добрый вечер! Нет, нельзя.",
657,2024-11-10 17:24:48+00:00,"Просто не приходить, сообщать не нужно.",
658,2024-11-10 17:25:25+00:00,"Сейчас доступно расписание только на понедельник. Вы записывались на другие дни, кроме понедельника?",
659,2024-11-10 18:26:21+00:00,"Здравствуйте, а когда появится запись консультации по практике 9 (где разбирали кр1)?",2049970468.0
660,2024-11-10 19:30:19+00:00,"Здравствуйте подскажите пожалуйста вижу свое фио(Герасимова Алина Юрьевна) в таблице на записать в пн но там Ису не мой(чужой:471735 мой:471835), я записывалась  среду, подскажите пожалуйста это просто совпадение или у меня завтра коллоквиум?",1488649114.0
661,2024-11-10 20:44:17+00:00,"Добрый вечер! Видим, что от вас поступило три записи: один с чужим ису, два с вашим – все три с вашим фио. Ждëм вас завтра.",
662,2024-11-11 06:50:09+00:00,"**💡**** Правила коллоквиума**

☁️ Приходите по расписанию из поста выше. Будьте готовы подождать. Если ждать не можете, обратитесь к модератору или секретарю коллоквиума.

☁️ Во время коллоквиума выходить нельзя (сбегайте ""на дорожку""). Если почувствуете себя плохо, обратитесь к модератору или секретарю.

☁️ С собой возьмите две пишущие ручки, а листики мы выдадим. Вода, шоколадка по желанию.

☁️ 30 минут на подготовку. Секретарь вызовет вас и назначит экзаменатора, модератор проводит к экзаменатору. Если готовы раньше — поднимите руку. Если все экзаменаторы будут заняты, нужно будет подождать.

🫡 За списывание и любую другую фальсификацию — удаление с коллоквиума без права пересдачи.

☀️ Если не записались на коллоквиум, передумали и не пришли или плохо сдали, на экзамене можно будет пересдать, но не выше 12 баллов.

#коллоквиум",-1002163089538.0
663,2024-11-11 06:53:10+00:00,"а если пересдаешь кр, ставят 10 баллов или меньше?",724321246.0
664,2024-11-11 07:01:21+00:00,"10, правила те же.",
665,2024-11-11 07:03:17+00:00,Когда появится запись консультации по практике 9?,2049970468.0
666,2024-11-11 07:08:21+00:00,"Подскажите пожалуйста, когда будет информация про вторые попытки по работам?",5121237128.0
667,2024-11-11 07:56:07+00:00,"Если пересдать клк на экзамене , то в зачетку пойдет лучший результат или последний ?",950511401.0
668,2024-11-11 08:39:13+00:00,"466398, Кузубов Константин Александрович
Здравствуйте, не вижу себя в таблице, хотя заполнял гугл форму",5074015142.0
669,2024-11-11 09:10:50+00:00,"Об этом узнавайте у ваших преподавателей практики. Правила такие же, как на первой попытке.",
670,2024-11-11 09:11:30+00:00,Последний.,
671,2024-11-11 10:04:47+00:00,"здравствуйте, когда появится запись?",515602298.0
672,2024-11-11 11:58:09+00:00,Когда появиться полный список участников коллоквиума?,802988387.0
674,2024-11-11 14:13:01+00:00,"Дополнили [**расписание**](https://t.me/c/2163089538/78) коллоквиума на все дни 11-15 ноября. Найдите себя!

#коллоквиум",-1002163089538.0
675,2024-11-11 14:16:46+00:00,"476011, Слудная Виктория Евгеньевна
Не нашла себя в таблице, хотя форму заполняла",858999454.0
676,2024-11-11 14:18:16+00:00,А мы нашли 🤨,
677,2024-11-11 14:18:19+00:00,"Ты там есть, четверг 19 30",1239414765.0
678,2024-11-11 14:18:54+00:00,"ойой, спасибо, а то ни я, ни друзья не смогли 😅",858999454.0
679,2024-11-11 14:19:13+00:00,"467738 Тонков Николай Павлович, указывал середину недели, по итогу поставили на Пн на время в которое я не могу прийти, ожидал, что меня поставят в другой день(когда появиться полное расписание). Можно прийти в другой день?",1848614987.0
680,2024-11-11 14:28:09+00:00,,917216451.0
681,2024-11-11 14:28:20+00:00,,917216451.0
682,2024-11-11 14:31:06+00:00,"Добрый вечер!

Я заполнял форму ещё 4 ноября, выбрал вечер пятницы, однако в таблице себя не нашёл :(
Не могли бы Вы, пожалуйста, помочь мне с решением данной проблемы.
Заранее спасибо!

Михаил Лукьянов; 466551",917216451.0
683,2024-11-11 14:45:13+00:00,"409833, Черненков А.В",1088113932.0
684,2024-11-11 15:25:17+00:00,"Здравствуйте, не вижу себя в таблице, хотя заполнял гугл форму на вечер вторника
474374 Титов Павел Александрович",1246404225.0
685,2024-11-11 15:30:56+00:00,Вы указывали Пн и Ср 18:00-19:30.,
686,2024-11-11 15:33:34+00:00,"Добрый вечер! К сожалению, у нас нет информации о вашей записи. В пятницу мы открывали результаты записи, вы могли проверить. Можно прийти во вторник 12.11 в 18:30. В другие дни все временные слоты заняты.",
687,2024-11-11 15:40:12+00:00,Добрый вечер! Записали вас на Вт 12.11 в 16:30.,
688,2024-11-11 16:30:54+00:00,"Простите, но нельзя перезаписаться..?",1848614987.0
689,2024-11-11 16:31:17+00:00,"Нет, временные слоты уже заняты.",
690,2024-11-11 17:17:39+00:00,"Добрый вечер! А можно прийти во временной слот другого человека, если этот человек точно не пойдет сдавать коллоквиум?",1927852727.0
691,2024-11-11 18:20:24+00:00,"Добрый вечер! Нет, приходите по своему расписанию.",
692,2024-11-11 18:21:21+00:00,Очень жаль.,1927852727.0
693,2024-11-11 19:54:00+00:00,"Я хочу изменить дату теста на 15 числа в 15 часов, потому что со мной говорили и сказали, что вы должны прийти 14 числа и исправить некоторые ошибки в том месте, где была выдана грин-карта. Я хочу изменить ее на дату. 15-е.                                                                 Аль-хадж Абдулазиз:424109",2115990281.0
694,2024-11-11 20:25:27+00:00,"здравствуйте! насколько помню, я указывала что могу в чт с 17:00, но у меня запись на 16:00. Иванова Жанна 466015",965406650.0
695,2024-11-12 01:07:36+00:00,"Здравствуйте,Сначала я зарегистрировался на вторник и среду, но потом я зарегистрировался снова, потому что я не могу прийти во вторник. Но теперь я вижу расписание (когда мне нужно прийти), которое на вторник, 16.00 Могу ли я прийти в среду? Пожалуйста.Я зарегистрировался повторно до 9 ноября согласно инструкции.",5406014712.0
696,2024-11-12 03:58:55+00:00,"Доброе утро! Прикладывайте, пожалуйста, с просьбой ваши ФИО и номер ИСУ.",
697,2024-11-12 04:30:11+00:00,"Кто-нибудь уже может ответить, когда выложат запись консультации по практике 9 (там где КР1 разбирали) (9.11)??",2049970468.0
698,2024-11-12 05:18:47+00:00,"Подскажите пожалуйста, как можно связаться с Юровой Татьяной Сергеевной или с Триуфановой Анной Александровной?",965406650.0
699,2024-11-12 06:25:25+00:00,"Как я могу измениться, если придется?",2115990281.0
700,2024-11-12 06:37:05+00:00,"Доброе утро, записывался, не нашел себя в списках Шурыгин Егор Алексеевич 468137",1694335715.0
701,2024-11-12 08:32:50+00:00,"Ислам Минхаджул, 407795",5406014712.0
702,2024-11-12 10:35:12+00:00,"Добрый день! К сожалению, такой возможности нет.",
